# x 		 Approximate y 	 Exact y 	 Error
0.0000	1.0000	1.0000	0.0000
0.1000	0.8000	0.8188	0.0188
0.2000	0.6401	0.6706	0.0305
0.3000	0.5126	0.5499	0.0373
0.4000	0.4116	0.4522	0.0406
0.5000	0.3321	0.3736	0.0415
0.6000	0.2703	0.3110	0.0407
0.7000	0.2227	0.2614	0.0387
0.8000	0.1867	0.2226	0.0359
0.9000	0.1597	0.1924	0.0328
1.0000	0.1398	0.1692	0.0294
