1.68 -8.64332 -7.15785 29.0184 -8.64331 -7.15784 29.0184
1.69 -8.49451 -7.00669 28.8535 -8.4945 -7.00668 28.8535
1.7 -8.34632 -6.87299 28.6707 -8.34631 -6.87299 28.6707
1.71 -8.20038 -6.75744 28.4725 -8.20037 -6.75744 28.4725
1.72 -8.05822 -6.66044 28.2613 -8.05822 -6.66044 28.2613
1.73 -7.92127 -6.58214 28.0394 -7.92126 -6.58214 28.0394
1.74 -7.7908 -6.5225 27.8094 -7.7908 -6.5225 27.8094
1.75 -7.66797 -6.4813 27.5733 -7.66796 -6.48129 27.5733
1.76 -7.55378 -6.45817 27.3335 -7.55378 -6.45817 27.3335
1.77 -7.44912 -6.45266 27.0919 -7.44911 -6.45266 27.0919
1.78 -7.35472 -6.46422 26.8506 -7.35471 -6.46422 26.8505
1.79 -7.2712 -6.49224 26.6113 -7.2712 -6.49225 26.6113
1.8 -7.19907 -6.5361 26.376 -7.19907 -6.5361 26.376
1.81 -7.13872 -6.59513 26.1462 -7.13872 -6.59513 26.1462
1.82 -7.09044 -6.66864 25.9237 -7.09043 -6.66865 25.9236
1.83 -7.05441 -6.75597 25.7098 -7.05441 -6.75597 25.7098
1.84 -7.03077 -6.85641 25.5061 -7.03077 -6.85642 25.5061
1.85 -7.01954 -6.96928 25.3141 -7.01954 -6.96929 25.314
1.86 -7.0207 -7.09387 25.1349 -7.0207 -7.09388 25.1349
1.87 -7.03414 -7.22946 24.97 -7.03414 -7.22946 24.97
1.88 -7.0597 -7.37529 24.8207 -7.0597 -7.3753 24.8206
1.89 -7.09717 -7.53059 24.688 -7.09717 -7.53059 24.688
1.9 -7.14628 -7.69451 24.5733 -7.14628 -7.69451 24.5733
1.91 -7.2067 -7.86615 24.4775 -7.2067 -7.86616 24.4775
1.92 -7.27803 -8.04455 24.4019 -7.27804 -8.04456 24.4019
1.93 -7.35984 -8.22863 24.3474 -7.35984 -8.22864 24.3474
1.94 -7.45161 -8.41722 24.3149 -7.45161 -8.41723 24.3149
1.95 -7.55276 -8.60903 24.3053 -7.55276 -8.60904 24.3053
1.96 -7.66263 -8.80264 24.3193 -7.66264 -8.80265 24.3193
1.97 -7.7805 -8.99651 24.3575 -7.78051 -8.99652 24.3575
1.98 -7.90555 -9.18894 24.4203 -7.90555 -9.18895 24.4203
1.99 -8.03686 -9.37809 24.508 -8.03687 -9.3781 24.508
2 -8.17344 -9.562 24.6206 -8.17345 -9.562 24.6206
2.01 -8.31419 -9.73856 24.7579 -8.3142 -9.73857 24.7579
2.02 -8.4579 -9.90559 24.9193 -8.45791 -9.9056 24.9193
2.03 -8.60328 -10.0608 25.1041 -8.60328 -10.0608 25.1041
2.04 -8.74893 -10.2019 25.3111 -8.74893 -10.2019 25.3111
2.05 -8.89336 -10.3265 25.5387 -8.89337 -10.3265 25.5387
2.06 -9.03502 -10.4324 25.7851 -9.03503 -10.4324 25.7851
2.07 -9.17228 -10.5174 26.0478 -9.17229 -10.5174 26.0478
2.08 -9.30348 -10.5795 26.3242 -9.30349 -10.5795 26.3243
2.09 -9.42693 -10.6171 26.6113 -9.42694 -10.6171 26.6113
2.1 -9.54096 -10.6286 26.9055 -9.54097 -10.6286 26.9055
2.11 -9.64393 -10.6131 27.2032 -9.64394 -10.6131 27.2032
2.12 -9.73429 -10.5699 27.5004 -9.73429 -10.5699 27.5004
2.13 -9.8106 -10.499 27.7929 -9.8106 -10.499 27.7929
2.14 -9.87157 -10.4008 28.0767 -9.87158 -10.4008 28.0767
2.15 -9.91612 -10.2763 28.3476 -9.91612 -10.2763 28.3476
2.16 -9.94335 -10.1269 28.6016 -9.94336 -10.1269 28.6016
2.17 -9.95267 -9.95487 28.8349 -9.95267 -9.95486 28.8349
2.18 -9.94373 -9.76257 29.0442 -9.94373 -9.76257 29.0442
2.19 -9.91648 -9.553 29.2265 -9.91647 -9.55299 29.2265
2.2 -9.87117 -9.3294 29.3794 -9.87117 -9.32939 29.3794
2.21 -9.80836 -9.09529 29.5009 -9.80835 -9.09528 29.5009
2.22 -9.72888 -8.85429 29.5898 -9.72888 -8.85428 29.5898
2.23 -9.63385 -8.61007 29.6455 -9.63384 -8.61006 29.6455
2.24 -9.52461 -8.36621 29.6678 -9.52461 -8.3662 29.6678
2.25 -9.40272 -8.12615 29.6572 -9.40271 -8.12614 29.6572
2.26 -9.2699 -7.89307 29.6146 -9.26989 -7.89306 29.6146
2.27 -9.12799 -7.66985 29.5416 -9.12798 -7.66984 29.5416
2.28 -8.97892 -7.45902 29.4399 -8.97891 -7.45901 29.4399
2.29 -8.82466 -7.26274 29.3117 -8.82466 -7.26273 29.3117
2.3 -8.66719 -7.08278 29.1593 -8.66718 -7.08277 29.1593
2.31 -8.50842 -6.92053 28.9852 -8.50841 -6.92052 28.9852
2.32 -8.35022 -6.77701 28.7919 -8.35021 -6.777 28.7919
2.33 -8.19435 -6.65291 28.5823 -8.19434 -6.6529 28.5823
2.34 -8.04246 -6.54861 28.3588 -8.04245 -6.5486 28.3587
2.35 -7.89606 -6.46423 28.124 -7.89605 -6.46423 28.124
2.36 -7.75652 -6.39968 27.8805 -7.75652 -6.39967 27.8805
2.37 -7.62507 -6.35466 27.6306 -7.62506 -6.35466 27.6306
2.38 -7.50277 -6.32875 27.3767 -7.50277 -6.32875 27.3767
2.39 -7.39055 -6.32142 27.1209 -7.39054 -6.32142 27.1209
2.4 -7.28918 -6.33205 26.8653 -7.28918 -6.33205 26.8653
2.41 -7.19932 -6.35998 26.6118 -7.19931 -6.35998 26.6118
2.42 -7.12147 -6.4045 26.3623 -7.12146 -6.4045 26.3623
2.43 -7.05604 -6.4649 26.1186 -7.05604 -6.46491 26.1186
