1.5 0.393367 -0.864015 66.5835
1.51 0.27991 -0.741536 64.8287
1.52 0.187318 -0.651208 63.1212
1.53 0.110727 -0.58943 61.4593
1.54 0.0460402 -0.553343 59.8416
1.55 -0.0102126 -0.540873 58.2669
1.56 -0.0610144 -0.550768 56.7338
1.57 -0.108985 -0.58262 55.2414
1.58 -0.1565 -0.636904 53.7885
1.59 -0.205798 -0.715038 52.3743
1.6 -0.259088 -0.819462 50.9979
1.61 -0.318656 -0.953762 49.6585
1.62 -0.386973 -1.12284 48.3553
1.63 -0.466815 -1.33313 47.0881
1.64 -0.56139 -1.5929 45.8564
1.65 -0.674493 -1.91264 44.6604
1.66 -0.810682 -2.30553 43.5006
1.67 -0.975489 -2.78806 42.3783
1.68 -1.17568 -3.38079 41.2958
1.69 -1.41957 -4.10931 40.257
1.7 -1.7174 -5.00539 39.268
1.71 -2.08183 -6.10838 38.3386
1.72 -2.52847 -7.46681 37.4837
1.73 -3.07659 -9.1403 36.7264
1.74 -3.74993 -11.2014 36.1016
1.75 -4.57753 -13.7371 35.6626
1.76 -5.59471 -16.8495 35.4898
1.77 -6.8438 -20.654 35.7039
1.78 -8.37446 -25.2715 36.4847
1.79 -10.2428 -30.8116 38.0954
1.8 -12.5079 -37.3355 40.9121
1.81 -15.2245 -44.7892 45.45
1.82 -18.4267 -52.8898 52.3657
1.83 -22.1011 -60.9605 62.3916
1.84 -26.1442 -67.7453 76.1277
1.85 -30.3105 -71.326 93.6174
1.86 -34.1721 -69.3927 113.745
1.87 -37.1359 -60.1183 133.801
1.88 -38.5684 -43.4739 149.872
1.89 -38.019 -22.0271 158.436
1.9 -35.4235 -0.128203 158.271
1.91 -31.1384 18.2212 151.04
1.92 -25.7752 31.0659 140.047
1.93 -19.9643 38.6032 128.443
1.94 -14.1918 42.2059 118.239
1.95 -8.75239 43.4255 110.289
1.96 -3.77905 43.4713 104.72
1.97 0.700662 43.0946 101.327
1.98 4.71369 42.6582 99.8236
1.99 8.30466 42.2468 99.9397
2 11.5125 41.761 101.433
2.01 14.357 40.9903 104.062
2.02 16.8332 39.6748 107.55
2.03 18.912 37.5679 111.556
2.04 20.5469 34.501 115.662
2.05 21.686 30.4427 119.41
2.06 22.2875 25.5323 122.361
2.07 22.3348 20.0696 124.175
2.08 21.8473 14.4575 124.676
2.09 20.8819 9.11337 123.878
2.1 19.5273 4.38288 121.956
2.11 17.8905 0.484792 119.186
2.12 16.0825 -2.501 115.871
2.13 14.2054 -4.61049 112.283
2.14 12.3443 -5.95555 108.631
2.15 10.5633 -6.68377 105.055
2.16 8.90619 -6.94762 101.634
2.17 7.39841 -6.8857 98.4023
2.18 6.05097 -6.61396 95.365
2.19 4.86398 -6.22387 92.5102
2.2 3.82993 -5.78433 89.8188
2.21 2.93641 -5.34529 87.2699
2.22 2.16822 -4.94173 84.8444
2.23 1.50882 -4.59736 82.5257
2.24 0.941427 -4.32785 80.3004
2.25 0.449623 -4.14339 78.1586
2.26 0.0177724 -4.05087 76.0926
2.27 -0.36884 -4.05553 74.0975
2.28 -0.724003 -4.16227 72.1699
2.29 -1.06069 -4.37683 70.3085
2.3 -1.39126 -4.70661 68.5133
2.31 -1.72772 -5.16152 66.7863
2.32 -2.08202 -5.75467 65.1314
2.33 -2.46641 -6.50311 63.5549
2.34 -2.89381 -7.42845 62.0665
2.35 -3.37822 -8.55757 60.6802
2.36 -3.93513 -9.92313 59.4164
2.37 -4.58198 -11.564 58.3036
2.38 -5.33854 -13.5252 57.3824
2.39 -6.22725 -15.857 56.7094
2.4 -7.27336 -18.6125 56.3635
2.41 -8.50471 -21.8424 56.4528
2.42 -9.95086 -25.5855 57.1242
2.43 -11.641 -29.852 58.5715
2.44 -13.6001 -34.5965 61.042
2.45 -15.8423 -39.6778 64.832
2.46 -18.3598 -44.8052 70.2623
2.47 -21.1088 -49.4805 77.6144
2.48 -23.9901 -52.9606 87.0103
2.49 -26.8325 -54.2939 98.2371
2.5 -29.3867 -52.4938 110.562
2.51 -31.3451 -46.881 122.659
2.52 -32.3965 -37.4966 132.811
2.53 -32.309 -25.3362 139.422
2.54 -31.0079 -12.1507 141.631
2.55 -28.6044 0.162902 139.646
2.56 -25.3594 10.2174 134.548
2.57 -21.6016 17.4509 127.763
2.58 -17.645 22.0235 120.554
2.59 -13.7363 24.4991 113.769
2.6 -10.0384 25.5435 107.839
2.61 -6.63791 25.7432 102.897
2.62 -3.5644 25.5408 98.9057
2.63 -0.809477 25.2361 95.7625
2.64 1.65719 25.0143 93.3541
2.65 3.87643 24.9779 91.5853
2.66 5.89195 25.1713 90.388
2.67 7.74548 25.5982 89.721
2.68 9.47358 26.2323 89.5648
2.69 11.1056 27.0223 89.9146
2.7 12.6622 27.8951 90.7721
2.71 14.154 28.7567 92.1357
2.72 15.5808 29.4948 93.9901
2.73 16.931 29.9837 96.2952
2.74 18.1819 30.0932 98.9754
2.75 19.3009 29.7031 101.913
2.76 20.2483 28.7216 104.945
2.77 20.9814 27.1055 107.877
2.78 21.461 24.8767 110.495
2.79 21.6566 22.1292 112.599
2.8 21.5534 19.0214 114.032
2.81 21.1548 15.7542 114.699
2.82 20.4841 12.5395 114.588
2.83 19.5818 9.56806 113.755
2.84 18.5004 6.98487 112.312
2.85 17.2987 4.87769 110.398
2.86 16.0353 3.27814 108.158
2.87 14.764 2.17226 105.72
2.88 13.5307 1.51518 103.191
2.89 12.3714 1.24571 100.649
2.9 11.3129 1.2982 98.1458
2.91 10.3731 1.61083 95.7164
2.92 9.56298 2.13038 93.3797
2.93 8.8876 2.81455 91.1459
2.94 8.34827 3.63232 89.0201
2.95 7.94369 4.56339 87.0057
2.96 7.67122 5.59703 85.1063
2.97 7.52788 6.73077 83.3278
2.98 7.51106 7.96899 81.6792
2.99 7.61912 9.32164 80.174
3 7.8517 10.8028 78.8311
3.01 8.21 12.4294 77.6759
3.02 8.69675 14.2192 76.7419
3.03 9.31606 16.1884 76.0723
3.04 10.073 18.349 75.721
3.05 10.973 20.7035 75.7548
3.06 12.0203 23.2395 76.253
3.07 13.2167 25.9212 77.3069
3.08 14.5589 28.6792 79.0152
3.09 16.0351 31.3997 81.4739
3.1 17.6213 33.9135 84.76
3.11 19.2768 35.9923 88.9052
3.12 20.9403 37.3554 93.8618
3.13 22.5282 37.6978 99.4668
3.14 23.9367 36.7433 105.416
3.15 25.05 34.3187 111.268
3.16 25.7548 30.4305 116.492
3.17 25.9603 25.3107 120.568
3.18 25.6166 19.4 123.104
3.19 24.7276 13.2618 123.927
3.2 23.351 7.45435 123.119
3.21 21.5871 2.41369 120.962
3.22 19.5594 -1.61109 117.847
3.23 17.3938 -4.55817 114.172
3.24 15.2032 -6.50832 110.268
3.25 13.0772 -7.62437 106.374
3.26 11.08 -8.09786 102.635
3.27 9.25125 -8.11291 99.1195
3.28 7.6108 -7.8274 95.8478
3.29 6.16297 -7.3668 92.8096
3.3 4.9013 -6.82536 89.9805
3.31 3.8123 -6.27077 87.3319
3.32 2.87839 -5.74975 84.836
3.33 2.08 -5.29336 82.4691
3.34 1.39706 -4.92144 80.2118
3.35 0.809889 -4.64633 78.0494
3.36 0.299775 -4.47564 75.9709
3.37 -0.150815 -4.41449 73.9687
3.38 -0.558181 -4.46723 72.038
3.39 -0.937501 -4.63871 70.176
3.4 -1.30304 -4.93545 68.3824
3.41 -1.66845 -5.36647 66.6585
3.42 -2.04708 -5.94412 65.008
3.43 -2.45239 -6.68481 63.4374
3.44 -2.89833 -7.60971 61.9565
3.45 -3.39982 -8.74538 60.5799
3.46 -3.97315 -10.1244 59.3285
3.47 -4.63646 -11.7856 58.2319
3.48 -5.41019 -13.7741 57.3321
3.49 -6.31736 -16.14 56.6875
3.5 -7.38375 -18.9362 56.3796
3.51 -8.63761 -22.2123 56.5202
3.52 -10.1087 -26.0048 57.2603
3.53 -11.8261 -30.3193 58.799
3.54 -13.814 -35.1025 61.3886
3.55 -16.085 -40.2005 65.3295
3.56 -18.6285 -45.304 70.9418
3.57 -21.3957 -49.8911 78.4967
3.58 -24.281 -53.1946 88.0906
3.59 -27.1053 -54.2495 99.4652
3.6 -29.6121 -52.0835 111.828
3.61 -31.4907 -46.0733 123.8
3.62 -32.4342 -36.3522 133.65
3.63 -32.224 -24.0088 139.832
3.64 -30.8038 -10.839 141.588
3.65 -28.3029 1.28766 139.23
3.66 -24.9927 11.0622 133.901
3.67 -21.2036 18.0063 127.026
3.68 -17.2442 22.3361 119.834
3.69 -13.353 24.6371 113.125
3.7 -9.68412 25.572 107.295
3.71 -6.31779 25.7141 102.452
3.72 -3.2788 25.4901 98.5515
3.73 -0.555941 25.1869 95.486
3.74 1.88257 24.9801 93.1438
3.75 4.07811 24.9653 91.4324
3.76 6.07439 25.1823 90.2866
3.77 7.91271 25.6317 89.6676
3.78 9.62903 26.2846 89.5577
3.79 11.2519 27.0878 89.9534
3.8 12.8012 27.9662 90.8566
3.81 14.2864 28.8241 92.2653
3.82 15.7064 29.5478 94.1625
3.83 17.0485 30.0107 96.5054
3.84 18.2891 30.0829 99.2151
3.85 19.3947 29.6457 102.17
3.86 20.3251 28.6106 105.204
3.87 21.0377 26.9395 108.119
3.88 21.4936 24.6605 110.702
3.89 21.6636 21.8739 112.755
3.9 21.5341 18.7427 114.124
3.91 21.1105 15.4703 114.724
3.92 20.4175 12.2683 114.547
3.93 19.4969 9.32425 113.656
3.94 18.4022 6.77868 112.166
3.95 17.1922 4.71425 110.218
3.96 15.9255 3.15813 107.955
3.97 14.6553 2.09302 105.505
3.98 13.4265 1.47203 102.971
3.99 12.2745 1.2331 100.429
4 11.2253 1.3106 97.9311
4.01 10.2961 1.64325 95.5086
4.02 9.49714 2.1787 93.1801
4.03 8.83327 2.87559 90.955
4.04 8.30544 3.70387 88.8383
4.05 7.91219 4.64411 86.8333
4.06 7.65082 5.68633 84.9437
4.07 7.51833 6.82872 83.1755
4.08 7.51219 8.07621 81.5383
4.09 7.63083 9.43917 80.0457
4.1 7.87403 10.932 78.7172
4.11 8.24313 12.5718 77.579
4.12 8.74097 14.3762 76.6652
4.13 9.37178 16.3614 76.0198
4.14 10.1407 18.5387 75.698
4.15 11.0531 20.9098 75.7673
4.16 12.1131 23.4605 76.3084
4.17 13.3223 26.1527 77.4134
4.18 14.6767 28.9138 79.1813
4.19 16.1637 31.6255 81.7074
4.2 17.7581 34.1139 85.0662
4.21 19.4175 36.1454 89.2841
4.22 21.0789 37.4359 94.3053
4.23 22.6567 37.68 99.9555
4.24 24.0457 36.6068 105.918
4.25 25.1294 34.0554 111.741
4.26 25.7959 30.0498 116.891
4.27 25.9566 24.8415 120.853
4.28 25.5661 18.886 123.249
4.29 24.6328 12.7519 123.929
4.3 23.2187 6.99155 122.994
4.31 21.4269 2.02716 120.739
4.32 19.3819 -1.9086 117.56
4.33 17.2092 -4.76809 113.852
4.34 15.0199 -6.6415 109.94
4.35 12.9018 -7.6961 106.054
4.36 10.9168 -8.12411 102.33
4.37 9.10271 -8.10811 98.8344
4.38 7.47787 -7.80344 95.5825
4.39 6.04551 -7.33288 92.5626
4.4 4.79844 -6.78828 89.7497
4.41 3.72271 -6.23539 87.1149
4.42 2.80047 -5.71943 84.6308
4.43 2.01204 -5.27036 82.2738
4.44 1.33733 -4.9073 80.0252
4.45 0.756725 -4.64209 77.8704
4.46 0.251562 -4.48211 75.7989
4.47 -0.195602 -4.43238 73.8033
4.48 -0.600992 -4.4973 71.8789
4.49 -0.979726 -4.68189 70.0234
4.5 -1.34604 -4.99291 68.2363
4.51 -1.71357 -5.43972 66.5194
4.52 -2.09572 -6.03508 64.8768
4.53 -2.506 -6.79591 63.3151
4.54 -2.95851 -7.74394 61.8447
4.55 -3.46831 -8.90637 60.4809
4.56 -4.0519 -10.3164 59.2455
4.57 -4.7277 -12.0137 58.1694
4.58 -5.51642 -14.0438 57.2962
4.59 -6.44141 -16.4573 56.6868
4.6 -7.52872 -19.3069 56.4259
4.61 -8.80683 -22.641 56.6293
4.62 -10.3055 -26.4933 57.4533
4.63 -12.0534 -30.864 59.1029
4.64 -14.0738 -35.6899 61.8364
4.65 -16.3769 -40.8015 65.958
4.66 -18.9485 -45.8672 71.7855
4.67 -21.7339 -50.3371 79.5761
4.68 -24.6196 -53.4172 89.3932
4.69 -27.4172 -54.1305 100.923
4.7 -29.8625 -51.5278 113.302
4.71 -31.6419 -45.0581 125.094
4.72 -32.4552 -34.9655 134.562
4.73 -32.1006 -22.4427 140.228
4.74 -30.544 -9.32684 141.459
4.75 -27.9346 2.55536 138.686
4.76 -24.5549 11.991 133.11
4.77 -20.7356 18.5973 126.154
4.78 -16.7786 22.6506 118.995
4.79 -12.9118 24.7564 112.383
4.8 -9.27988 25.5716 106.671
4.81 -5.95543 25.6521 101.945
4.82 -2.95811 25.4067 98.1468
4.83 -0.27367 25.1074 95.1685
4.84 2.13121 24.9188 92.8996
4.85 4.29845 24.9293 91.2508
4.86 6.27165 25.1736 90.1601
4.87 8.09165 25.649 89.5917
4.88 9.7937 26.324 89.5303
4.89 11.4055 27.1433 89.9736
4.9 12.9459 28.0299 90.9241
4.91 14.4234 28.8866 92.379
4.92 15.8358 29.5982 94.3202
4.93 17.1694 30.0372 96.7022
4.94 18.3994 30.0738 99.4426
4.95 19.4915 29.591 102.416
4.96 20.405 28.5037 105.453
4.97 21.0972 26.7787 108.353
4.98 21.5297 24.4503 110.903
4.99 21.6742 21.6247 112.907
5 21.5187 18.47 114.216
5.01 21.0702 15.1918 114.751
5.02 20.3549 12.0013 114.51
5.03 19.4161 9.08317 113.562
5.04 18.3078 6.57351 112.026
5.05 17.0892 4.55006 110.043
5.06 15.8187 3.03568 107.758
5.07 14.5489 2.00984 105.295
5.08 13.3241 1.42369 102.756
5.09 12.1787 1.21431 100.214
5.1 11.1381 1.31604 97.7198
5.11 10.2186 1.66812 95.3033
5.12 9.43019 2.219 92.982
5.13 8.77714 2.92825 90.7648
5.14 8.26017 3.7667 88.6563
5.15 7.87764 4.71576 86.6598
5.16 7.62678 5.76622 84.7791
5.17 7.50458 6.91687 83.0204
5.18 7.50855 8.17317 81.3934
5.19 7.63723 9.54591 79.9124
5.2 7.89051 11.0498 78.5972
5.21 8.26984 12.7021 77.4745
5.22 8.77821 14.5206 76.5793
5.23 9.41996 16.5213 75.9563
5.24 10.2003 18.7148 75.6616
5.25 11.1245 21.102 75.764
5.26 12.1968 23.6674 76.3452
5.27 13.4183 26.3706 77.4982
5.28 14.7846 29.1357 79.3223
5.29 16.2822 31.8406 81.9122
5.3 17.8848 34.3064 85.3401
5.31 19.5486 36.2949 89.6275
5.32 21.2087 37.5183 94.7109
5.33 22.7777 37.6711 100.406
5.34 24.1491 36.4871 106.383
5.35 25.2059 33.8168 112.182
5.36 25.8368 29.7009 117.265
5.37 25.9562 24.4088 121.122
5.38 25.5221 18.4099 123.389
5.39 24.5474 12.2775 123.937
5.4 23.098 6.5586 122.884
5.41 21.2796 1.66263 120.539
5.42 19.2178 -2.19278 117.3
5.43 17.0376 -4.97299 113.561
5.44 14.8486 -6.7768 109.64
5.45 12.7368 -7.77564 105.759
5.46 10.7619 -8.16241 102.049
5.47 8.96042 -8.11835 98.5702
5.48 7.34904 -7.79659 95.3358
5.49 5.93007 -7.31751 92.3323
5.5 4.69559 -6.77085 89.534
5.51 3.63121 -6.2206 86.9117
5.52 2.71881 -5.71067 84.4384
5.53 1.9386 -5.27006 82.0909
5.54 1.27042 -4.91726 79.8505
5.55 0.694679 -4.66375 77.7032
5.56 0.192744 -4.51671 75.6387
5.57 -0.252793 -4.48118 73.6498
5.58 -0.658126 -4.56169 71.7323
5.59 -1.03837 -4.76352 69.8838
5.6 -1.40778 -5.09381 68.1044
5.61 -1.78007 -5.56239 66.396
5.62 -2.16874 -6.18261 64.7632
5.63 -2.58747 -6.97204 63.2132
5.64 -3.05055 -7.95319 61.7571
5.65 -3.57332 -9.15412 60.4111
5.66 -4.17261 -10.609 59.1985
5.67 -4.8672 -12.3581 58.1521
5.68 -5.67824 -14.4479 57.3181
5.69 -6.6295 -16.9292 56.7611
5.7 -7.74741 -19.854 56.5702
5.71 -9.06066 -23.2689 56.8674
5.72 -10.5989 -27.2026 57.8163
5.73 -12.39 -31.6463 59.6302
5.74 -14.4555 -36.5216 62.5751
5.75 -16.802 -41.6352 66.9589
5.76 -19.4095 -46.6225 73.0933
5.77 -22.2144 -50.8943 81.2109
5.78 -25.0916 -53.6219 91.3221
5.79 -27.84 -53.8197 103.029
5.8 -30.1855 -50.5845 115.371
5.81 -31.8131 -43.4804 126.84
5.82 -32.4351 -32.912 135.71
5.83 -31.8755 -20.2073 140.622
5.84 -30.1324 -7.23885 141.124
5.85 -27.3812 4.2478 137.802
5.86 -23.917 13.1827 131.928
5.87 -20.0687 19.3128 124.896
5.88 -16.1261 22.9885 117.813
5.89 -12.3027 24.8351 111.353
5.9 -8.72955 25.4953 105.813
5.91 -5.46893 25.4993 101.249
5.92 -2.53392 25.2303 97.59
5.93 0.0935849 24.9396 94.7269
5.94 2.44875 24.7779 92.552
5.95 4.57403 24.8237 90.9807
5.96 6.51279 25.1058 89.9561
5.97 8.30517 25.6175 89.4463
5.98 9.98549 26.3245 89.4392
5.99 11.5804 27.1693 89.9347
6 13.1075 28.0733 90.9362
6.01 14.5742 28.9373 92.4413
6.02 15.977 29.6448 94.4304
6.03 17.3009 30.0674 96.8561
6.04 18.5199 30.0753 99.6329
6.05 19.5989 29.5527 102.631
6.06 20.4962 28.4175 105.679
6.07 21.1691 26.6412 108.573
6.08 21.5792 24.2639 111.098
6.09 21.6993 21.3979 113.061
6.1 21.5184 18.2161 114.317
6.11 21.045 14.9272 114.792
6.12 20.3072 11.7424 114.492
6.13 19.3491 8.84403 113.489
6.14 18.2258 6.36431 111.907
6.15 16.9968 4.37653 109.89
6.16 15.7204 2.89945 107.58
6.17 14.4488 1.9094 105.102
6.18 13.2255 1.35548 102.555
6.19 12.0844 1.17378 100.01
6.2 11.05 1.29844 97.5169
6.21 10.1382 1.66901 95.1036
6.22 9.35824 2.23461 92.7869
6.23 8.71411 2.95556 90.5751
6.24 8.20621 3.80349 88.4724
6.25 7.83271 4.76057 86.4819
6.26 7.59074 5.81825 84.6074
6.27 7.47726 6.97593 82.8554
6.28 7.4898 8.23959 81.2357
6.29 7.62697 9.62044 79.7628
6.3 7.88876 11.1336 78.457
6.31 8.27672 12.7964 77.3454
6.32 8.79398 14.627 76.4635
6.33 9.44499 16.6411 75.8569
6.34 10.2351 18.8494 75.5824
6.35 11.1695 21.252 75.7098
6.36 12.2526 23.8325 76.3218
6.37 13.4851 26.5487 77.5123
6.38 14.8624 29.3225 79.3814
6.39 16.3705 32.0282 82.0239
6.4 17.9822 34.4833 85.5102
6.41 19.6524 36.4449 89.859
6.42 21.3147 37.6217 95.0006
6.43 22.8804 37.7067 100.742
6.44 24.2414 36.4366 106.745
6.45 25.2799 33.6696 112.539
6.46 25.8852 29.4593 117.583
6.47 25.973 24.0898 121.368
6.48 25.5044 18.0428 123.541
6.49 24.4955 11.8971 123.987
6.5 23.0156 6.19749 122.839
6.51 21.1726 1.34449 120.416
6.52 19.0933 -2.45554 117.124
6.53 16.9027 -5.17835 113.352
6.54 14.7096 -6.93011 109.417
6.55 12.5986 -7.88623 105.534
6.56 10.628 -8.2409 101.83
6.57 8.83289 -8.17491 98.3612
6.58 7.22897 -7.84007 95.1381
6.59 5.81762 -7.35521 92.146
6.6 4.59029 -6.80859 89.3582
6.61 3.53215 -6.263 86.7455
6.62 2.62476 -5.76142 84.2809
6.63 1.84814 -5.33221 81.9412
6.64 1.182 -4.99348 79.7082
6.65 0.606633 -4.75655 77.5681
6.66 0.103339 -4.62867 75.5108
6.67 -0.345381 -4.61507 73.5295
6.68 -0.755832 -4.72067 71.6202
6.69 -1.14327 -4.95129 69.7809
6.7 -1.52213 -5.31475 68.0122
6.71 -1.90638 -5.82171 66.3167
6.72 -2.30981 -6.48653 64.6995
6.73 -2.74649 -7.32794 63.1691
6.74 -3.23116 -8.36974 61.738
6.75 -3.77972 -9.6414 60.4245
6.76 -4.40962 -11.1785 59.2544
6.77 -5.14035 -13.0226 58.2645
6.78 -5.99378 -15.2211 57.5058
6.79 -6.9944 -17.8246 57.0499
6.8 -8.16919 -20.8831 56.9946
6.81 -9.54698 -24.4379 57.4733
6.82 -11.1568 -28.507 58.6627
6.83 -13.0247 -33.0625 60.7902
6.84 -15.1679 -37.9946 64.133
6.85 -17.5857 -43.0637 69.0008
6.86 -20.246 -47.8433 75.6855
6.87 -23.0684 -51.6763 84.3617
6.88 -25.9062 -53.6837 94.9302
6.89 -28.5368 -52.8905 106.834
6.9 -30.6725 -48.5108 118.946
6.91 -32.0033 -40.3439 129.668
6.92 -32.2712 -29.0795 137.351
6.93 -31.3514 -16.2432 140.889
6.94 -29.298 -3.70718 140.157
6.95 -26.3272 6.97331 135.984
6.96 -22.7484 14.9895 129.706
6.97 -18.8804 20.2967 122.639
6.98 -14.9893 23.3478 115.75
6.99 -11.2614 24.7811 109.584
7 -7.80512 25.2044 104.353
7.01 -4.66629 25.0989 100.066
7.02 -1.84756 24.8033 96.6379
7.03 0.674823 24.5358 93.9587
7.04 2.93852 24.4241 91.9282
7.05 4.98649 24.5324 90.4707
7.06 6.86147 24.8806 89.5379
7.07 8.60238 25.4565 89.105
7.08 10.242 26.2228 89.1654
7.09 11.8054 27.1199 89.7233
7.1 13.3086 28.0671 90.785
7.11 14.7573 28.9639 92.3495
7.12 16.1463 29.6922 94.3978
7.13 17.459 30.1219 96.8812
7.14 18.6679 30.1224 99.7121
7.15 19.7363 29.5779 102.758
7.16 20.6214 28.4077 105.842
7.17 21.2793 26.5867 108.756
7.18 21.6714 24.16 111.285
7.19 21.7705 21.2458 113.234
7.2 21.5662 18.0229 114.46
7.21 21.0684 14.7046 114.894
7.22 20.3063 11.5042 114.545
7.23 19.3254 8.60441 113.493
7.24 18.182 6.13506 111.865
7.25 16.9362 4.16626 109.808
7.26 15.6467 2.71319 107.465
7.27 14.3656 1.74897 104.963
7.28 13.1362 1.22025 102.398
7.29 11.9919 1.06148 99.8412
7.3 10.9566 1.20592 97.3395
7.31 10.0457 1.59283 94.9209
7.32 9.26794 2.17143 92.6006
